category;tweet_id;text;date;retweet_count;geo;coordinates;place_id;place_centroid;place_country;place_country_code;place_full_name;place_name;place_type
#oilspill;1.15186E+18;Canadá y la comunidad internacional reiteran preocupación sobre Venezuela - Radio Canadá Internacional https://t.co/K9TCzabJt0 #OILSPILL #OilSpill https://t.co/XIxv1CeL0n;7/18/2019 14:15;0;;;;;;;;;
#oilspill;1.15185E+18;"The company’s CEO said the fluid was ""released at the facility as a result of a mechanical failure on a transfer pump."" #oilspill #RockyMountainHouse #AER #CardinalEnergy
https://t.co/zYskkFttyp";7/18/2019 13:54;0;;;;;;;;;
#oilspill;1.15184E+18;"Offshore oil platform storage leak 

#oilspill off #Newfoundland | CBC News https://t.co/eIYe0XADxU";7/18/2019 13:19;0;;;;;;;;;
#oilspill;1.15183E+18;Continúan enfrentamientos entre la policía y manifestantes antigubernamentales en Haití - Radio Canadá Internacional https://t.co/glbdSjXjne #OILSPILL #OilSpill https://t.co/piawmcDaC5;7/18/2019 12:15;0;;;;;;;;;
#oilspill;1.15182E+18;"Kirby Corp. to pay $2.2m for 2016 Canadian oil spill
#Canada, #fines, #oilspill
https://t.co/RpOSufQo8F https://t.co/o9HCUaNJE6";7/18/2019 11:45;0;;;;;;;;;
#oilspill;1.15182E+18;"*@sara_randazzo Multidistrict Litigation: #BP #oilspill ""Fund Administrator"" Ken Feinberg sued for fraud and negligence  https://t.co/awlpEeVl0F #MDL2179 #MassTorts";7/18/2019 11:37;0;;;;;;;;;
#oilspill;1.15181E+18;"#RECSOEnviroSpill2019 Welcomes Steering Committee #Chairman Abdulla Al Marzooqi, Senior Vice President-Group HSE *@AdnocGroup
Register Now! 15-17 October 2019 #AbuDhabi #UAE 
#Conference #Exhibition #OilSpill #Prevention #Preparedness #Response 
*@ADNOCdist *@recso1972 *@iCONEXGulf https://t.co/ivG3jP9FlE";7/18/2019 11:10;2;;;;;;;;;
#oilspill;1.1518E+18;"We’re taking on the Alaska coast for our next major T-Fence deployment, and you’re invited. In partnership with Alaska Chadux, we’re hosting a demo and presentation in 3 weeks. 
RSVP here (https://t.co/umAKzJm0kZ)

#oilspillresponse #oilspills #cleantech #HARBO #Alaska  #oilspill https://t.co/HSfmHAVUmm";7/18/2019 10:36;0;;;;;;;;;
#oilspill;1.15178E+18;Since 1996 we have been leaders in the development of market-leading #oilspill equipment. https://t.co/KnVgwq3eFO;7/18/2019 9:00;0;;;;;;;;;
#oilspill;1.15172E+18;Photographer Igor Tereshkov incorporates oil from a spill in his images of the damaged Siberian environment https://t.co/26igHnaRzd #pollution #oilspill #corruption;7/18/2019 5:26;0;;;;;;;;;
#oilspill;1.15166E+18;$2.7 million B.C. tug fuel spill fine Canada’s largest ever - Environment | Business in Vancouver https://t.co/CwEUKwRMKC via *@BIVnews #bcpoli #vanpoli #bclp #bcndp #bcgreens #cdnpoli #transmountain #fuelspill #oilspill #KirbyOffshoreMarine;7/18/2019 0:53;3;;;;;;;;;
#oilspill;1.15163E+18;#OilSpill #CA #KernCounty https://t.co/RbAsGuZK5w;7/17/2019 23:10;0;;;;;;;;;
#oilspill;1.15156E+18;$2.7 million B.C. tug fuel spill fine Canada’s largest ever   #BellaBella #oilspill #Transmountain #pipepline #ExxonValdez #bcpoli #bcnews #canpoli #tugsinking #oceans #Oil #transportation #maritimesafety #marinesafety https://t.co/luPg3MEedd;7/17/2019 18:20;0;;;;;;;;;
#oilspill;1.15155E+18;"#Photography #IgorTereshkov #Oilspill #Siberia
https://t.co/85pCMb7N1U";7/17/2019 17:59;0;;;;;;;;;
#oilspill;1.15154E+18;"......where HSE/ regulatory compliance issues were discussed  and the CFTZ promised to give the Agency the necessary cooperation to carry out its mandate.

#RegNosdra #uyo #oilspill https://t.co/uIpAVzFWFL";7/17/2019 17:14;3;;;;;;;;;
#oilspill;1.15149E+18;"Chevron spills 800,000 gallons of oil, water in Central California

#OilSpill #oil 

https://t.co/RNojcy4fNi";7/17/2019 13:59;0;;;;;;;;;
#oilspill;1.15146E+18;Multidistrict Litigation: Plaintiffs urged to accept BP settlement https://t.co/0X7YjNxW9g via *@WWLTV #NOLANews #MDL2179 #BP #OilSpill;7/17/2019 12:02;1;;;;;;;;;
#oilspill;1.15143E+18;Multidistrict Litigation: Lawyer steps from dad's shadow in spill legal fight which would result in maximizing judicial efficiency while minimizing justice. https://t.co/VPSLqKLlUc #MDL2179 #BP #OilSpill #Law;7/17/2019 10:02;1;;;;;;;;;
#oilspill;1.15136E+18;"Chevron Spills
#oilspill #chevronoilspill #chevwrong #climatechange #environnement
https://t.co/n4DiyVipxc";7/17/2019 5:36;0;;;;;;;;;
#oilspill;1.15128E+18;*@Reweth Husky Oil had these cute husky pride logo shirts at the parade Sunday. #oilspill;7/17/2019 0:08;0;;;;;;;;;
#oilspill;1.15127E+18;U.S. company fined nearly $3M for 2016 fuel spill in B.C. First Nation's fishing territory | CBC News https://t.co/3017JOMfez #bcpoli #vanpoli #bclp #bcndp #bcgreens #cdnpoli #transmountain #fuelspill #oilspill #KirbyOffshoreMarine;7/16/2019 23:25;7;;;;;;;;;
#oilspill;1.15122E+18;State agencies are seeking public comment on another round of project concepts to compensate for recreation impacts associated with the 2007 San Francisco Bay #CoscoBusan #oilspill. #SFBay #environmnent https://t.co/bzhq5vOhvA;7/16/2019 19:50;0;;;;;;;;;
#oilspill;1.15113E+18;“About 800,000 gallons of an oil-water mixture has spilled in the last two months at a Chevron operation in the Cymric Oil Field in California’s Kern County Canyon.” #nopipelines #waterislife #NoTMX #keepitintheground #oilspill #climatejustice https://t.co/u6ZYzEvBRx;7/16/2019 14:20;0;;;;;;;;;
#oilspill;1.15112E+18;*@ParamountFoods *@Toronto311 *@JohnTory two times in less than a week this restaurant has had barrels of oil spilled in a very high traffic sidewalk. Last time I saw a biker take a hard fall. *@TorontoPolice They need to be fined!! #topoli *@CBCNews #oilspill #toronto #danger https://t.co/jfvkyX6000;7/16/2019 13:33;0;;;;;;;;;
#oilspill;1.1511E+18;"Project Profile - the Co. #Limerick #homeowner suffered an #oilleak from their oil boiler pressure adjusting screw.  Read about the #remediation project here.🛢️🛢️
#oil #oilcleanup #oilspill
➡️https://t.co/YsJLB5QrW7 https://t.co/FFXgUGLVvz";7/16/2019 11:50;0;;;;;;;;;
#oilspill;1.1511E+18;"Testimonial from #homeowner in Co. #Limerick: “I found Verde an excellent company to deal with after my #oilspill. I find a lot of companies over promise &amp  turn up late. Not Verde. I 100% recommend them.  Other companies could learn from Verde.” 
➡️https://t.co/guiI9D4Szg https://t.co/zlzQ0NMe4T";7/16/2019 11:45;0;;;;;;;;;
#oilspill;1.15107E+18;"#RECSOEnviroSpill2019 Welcomes the Host Organisation *@AdnocGroup
Register Now! 15-17 October 2019 at *@JumeirahET #AbuDhabi #UAE 
#Conference #Exhibition #OilSpill #Prevention #Preparedness #Response 
*@ADNOCdist *@recso1972 *@iCONEXGulf #Sustainable #registernow #RECSO #workshop https://t.co/UWaCk8m0NP";7/16/2019 10:03;3;;;;;;;;;
#oilspill;1.15097E+18;I legit have to been in the right mood to open and stir a new Costco-sized jar of organic peanut butter 😂😑 #oilspill #fitlifeproblems;7/16/2019 3:13;0;;;;;;;;;
#oilspill;1.15096E+18;"#Update: Chevron spills 800,000 gallons of oil, water in California - https://t.co/HKv3YNQ67i

#Chevron #OilSpill #California #Headlines #News";7/16/2019 2:57;0;;;;;;;;;
#oilspill;1.15089E+18;The Taylor Energy #oilspill is harming sea #turtles and other wildlife in the Gulf of Mexico. Ask Congress to hold Taylor Energy accountable for their pollution and launch an investigation to determine the root causes of 14 years of inaction. https://t.co/dHSzNZvVTb;7/15/2019 22:22;0;;;;;;;;;
#oilspill;1.15089E+18;#California regulators say *@Chevron has not done enough to stop a massive #OilSpill that dumped about 800,000 gallons of crude oil and water into a Kern County canyon, and they want the company to take further action to halt the flow. https://t.co/cTVNMfQhDT https://t.co/gTdgHUejGG;7/15/2019 22:01;0;;;;;;;;;
#oilspill;1.15085E+18;#California regulators say Chevron has not done enough to stop a massive #oilspill that dumped about 800,000 gallons of #crudeoil and water into a Kern County canyon, and they want the company to take further action to halt the flow. https://t.co/ru6xR2TaAv https://t.co/avQN5Iy8u1;7/15/2019 19:20;0;;;;;;;;;
#oilspill;1.15084E+18;Chevron Has Spilled 800,000 Gallons of Crude Oil and Water Into a California Canyon Since May - #environment #oilspill #fracking https://t.co/CAvX3ga6CP https://t.co/CccPxrrYxb;7/15/2019 19:03;1;;;;;;;;;
#oilspill;1.15084E+18;#Chevron ordered to halt #oilspill into #California canyon -  https://t.co/Oo0UFkOgZV;7/15/2019 18:48;0;;;;;;;;;
#oilspill;1.15082E+18;#Chevron ordered to halt #oilspill into California canyon https://t.co/mhUiBfRaDx | #Climageddon #BigOil;7/15/2019 17:31;0;;;;;;;;;
#oilspill;1.15081E+18;Interior orders work already done by federal scientists on increased #CAwater exports to be completed by a different team  Crews cleaning massive #oilspill in Kern County, top stories in today's Aquafornia.  https://t.co/UUf6oOLNld;7/15/2019 16:40;0;;;;;;;;;
#oilspill;1.1508E+18;It only took two months to stop it: “The order came a day after California Gov. Gavin Newsom fired former DOGGR head Ken Harris after a significant rise in fracking permits.” ⁦*@orosane⁩ ⁦*@sejorg⁩ #California #oilspill  https://t.co/tBBdhzjflg;7/15/2019 16:27;1;;;;;;;;;
#oilspill;1.15077E+18;Chevron Has Spilled 800,000 Gallons of Crude Oil and Water Into a California Canyon Since May #oilspill #keepitintheground  https://t.co/Ec3CpL9z7M;7/15/2019 13:55;2;;;;;;;;;
#oilspill;1.15076E+18;"*@Chevron spills 19,000 Bbls of #oil, water into canyon
https://t.co/yJpYeRdU7Q
#oilspill #crude https://t.co/3Cx00wzjUv";7/15/2019 13:27;0;;;;;;;;;
#oilspill;1.15076E+18;"UK Parliament Holds Session On Bayelsa Oil Spills

https://t.co/CNiWuKHmbW

*@LeadershipNGA *@BayelsaStateGov *@UKParliament #holds #session #Oil #oilspill #nigerdelta #Nigeria #NigeriaNews #nigerdeltanews #nigerdeltareports #nigerdeltaregions #news https://t.co/ud2zvD1yza";7/15/2019 13:15;0;;;01365f55759c96e3;5.920179032537038,4.843018649999999;Nigeria;NG;Bayelsa, Nigeria;Bayelsa;admin
#oilspill;1.15075E+18;"""Oil and gas infrastructure will never be free from spills and leaks or from spewing climate pollution."" In my 2nd *@EcoWatch post today, #California said #Chevron had not done enough to stop the state's largest recent #oilspill: https://t.co/lCEDqDYhOc";7/15/2019 12:35;3;;;;;;;;;
#oilspill;1.15067E+18;#NewsUpdate: *@Chevron asked to end #oilspill into #California canyon. For more information, click here: https://t.co/DFJ1Sbqgss;7/15/2019 7:29;0;;;;;;;;;
#oilspill;1.15066E+18;Penguins under threat due to oil spil - https://t.co/sjiVlg2dd2 #clewat #savingtheseas #oilspill;7/15/2019 6:41;0;;;;;;;;;
#oilspill;1.15064E+18;*@Lilromi_300 🤣🤣 dranked out #OilSpill;7/15/2019 5:34;1;;;;;;;;;
#oilspill;1.15057E+18;"#Trending: Chevron spills 800,000 gallons of oil, water in California - https://t.co/HKv3YNQ67i

*@Chevron #OilSpill #California #Canyon #OilAndGas";7/15/2019 1:07;0;;;;;;;;;
#oilspill;1.15051E+18;"An #oilspill in a California canyon that started in May is finally revealed and starting to be cleaned up - with *@Chevron being issued a ""notice of violation.""

Story: https://t.co/WZwTzGVymV

#fossilfuels #oilandgas #healthandsafety https://t.co/0XVzeLNUPC";7/14/2019 21:17;2;;;;;;;;;
#oilspill;1.1505E+18;Officials began to clean up a massive oil spill Friday that dumped nearly 800,000 gallons of oil and water into a California. #oilspill #california #chevron #environmentprotection https://t.co/JZPRm5Wkf5;7/14/2019 20:31;1;;;;;;;;;
#oilspill;1.15046E+18;Officials began to clean up a massive #OilSpill that dumped nearly 800,000 gallons of #oil and #water into a #California canyon, making it larger — if less devastating — than the state’s last 2 major oil spills. https://t.co/aQXcC510aN;7/14/2019 17:40;35;;;;;;;;;
#oilspill;1.15042E+18;An oil rig spewed oil for 14 years. Coast Guard ordered a cleanup and entrepreneur figured out a solution. Now the oil company is suing because it was successful. What?!? https://t.co/dXpXK6znpp #offshoredrilling #oilspill;7/14/2019 15:08;3;;;;;;;;;
